Name                     Objtype  Agnclass  RA         DEC          Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized    Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC1135326               G        S2        1.1946619  -0.762551    1285.13940546875     16.172104505359773  03      1       3    768.0              1.001303780964798        5682710.028380819   7409.009163469124          
PGC1146840               G        S2        1.0032342  -0.2982198   1329.771146975547    35.89836513121726   03      1       3    777.0000000000001  1.0012886597938147       2727914686.131618   3515353.976973735          
PGC1150359               G        S2        1.0423889  -0.162131    1275.3291933766234   16.90462546600406   03      1       3    770.0000000000001  1.0013003901170352       1897083.3655667906  2466.94845977476           
PGC1158970               G        S2        1.4407201  0.1751779    1253.8262574025973   18.699842109509955  03      1       3    770.0000000000002  1.0013003901170354       4487921.35566032    5836.0485769314955         
PGC3106988               G        S2        1.118319   -1.2036856   1267.4862067885117   15.832140977489974  03      1       3    766.0              1.0013071895424837       854192.0869687939   1116.5909633579006         
PGC3109015               G        S2        1.6660607  -0.7511802   1313.0836546753249   14.034319145960511  03      1       3    770.0              1.0013003901170352       7951164.957298288   10339.61632938659          
PGC3109613               G        S2        1.4936797  -0.6440396   1210.5354639322916   14.376029893349772  03      1       3    767.9999999999998  1.0013037809647976       106247.92112091495  138.52401710679916         
PGC3109941               G        S2        1.2166641  -0.5807891   1482.7049723016903   14.921986984563219  03      1       3    769.0              1.0013020833333333       201640.99440447448  262.55337813082616         
PGC3110976               G        S2        1.3333813  -0.3712096   1256.2915193506492   19.804496758000067  03      1       3    770.0              1.0013003901170352       310623.5405385832   403.9317822348286          
PGC3112176               G        S2        1.0265456  -0.1485962   1306.4849872727273   17.124958485616546  03      1       3    769.9999999999998  1.0013003901170348       2980507.205168575   3875.8221133531533         
PGC3112577               G        S2        1.2175857  -0.0658311   1297.1740442857142   18.2563479825533    03      1       3    770.0              1.0013003901170352       971074.9367360978   1262.7762506321167         
