Name                     Objtype  Agnclass  RA         DEC          Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized    Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC999121                G        S2        2.876262   -8.7938618   7.695579166666664    1171.984225296711   04      1       1    912.0000000000002  1.0010976948408346       2124.2132354216346  2.3317379093541546         
PGC1013796               G        S2        2.6678535  -7.7394251   21.139309307359305   1535.4770073149252  04      1       1    924.0000000000001  1.001083423618635        2604.1615568362913  2.8214101374174336         
NGC0835                  G        S2        2.1568434  -10.1360253  -679.7726993562231   4598.621040615829   04      1       1    932.0              1.0010741138560688       4443.228110095752   4.772532878727983          
PGC3102435               G        S2        2.5799285  -8.784702    504.5304673866091    2132.288917940237   04      1       1    926.0              1.001081081081081        3125.405499852719   3.378816756597534          
PGC3101478               G        S2        2.6190771  -9.4003817   26366.46355955176    21393.755424484087  04      1       1    937.0000000000001  1.0010683760683763       489456.84169381857  522.9239761686096          
PGC3103581               G        S2        2.6669602  -7.7407681   -704.7580111231101   1330.100632188723   04      1       1    926.0000000000002  1.0010810810810813       2921.643692627202   3.1585337217591376         
PGC994862                G        S2        2.7446248  -9.1264831   576.8469379978471    1954.4719644596319  04      1       1    929.0000000000001  1.0010775862068966       4004.9236809756044  4.315650518292677          
PGC1026552               G        S2        2.7601765  -6.9499244   -173.30092019758507  1173.7828132230634  04      1       1    911.0              1.001098901098901        2101.559375619494   2.309405907274169          
PGC1022476               G        S2        2.7806355  -7.225053    137.9652934994583    1476.863873713056   04      1       1    923.0              1.0010845986984815       2660.1652699176475  2.885211789498533          
PGC996191                G        S2        2.7729858  -9.0250733   587.200087704026     1577.4713270063933  04      1       1    918.9999999999998  1.0010893246187362       3009.7825016530815  3.2786301760926815         
PGC996204                G        S2        2.7165594  -9.024777    303.49416280814575   1685.6034636263298  04      1       1    933.0              1.0010729613733906       2852.556935804363   3.0606834075154112         
PGC996706                G        S2        2.8205202  -8.9853726   60.09289847826089    1576.4923418092621  04      1       1    919.9999999999999  1.001088139281828        2695.2480394428694  2.9328052659878883         
PGC1001111               G        S2        2.7577727  -8.6403058   50.44266461704421    1427.7442677174943  04      1       1    927.0              1.0010799136069115       2621.9320321861937  2.8314600779548527         
PGC1004226               G        S2        2.7513994  -8.398313    225.06455650273222   1375.376759812319   04      1       1    915.0              1.00109409190372         2490.9284708180376  2.7253046726674373         
PGC1024915               G        S2        2.7924746  -7.0667006   -274.0352881188119   1248.397940754844   04      1       1    909.0              1.001101321585903        2329.125164894338   2.565115820368214          
PGC3101879               G        S2        2.557608   -9.1185689   -519.5524601952278   2009.9454514144827  04      1       1    922.0              1.001085776330076        2988.510346905649   3.2448537968573823         
PGC3101915               G        S2        2.5896414  -9.0944679   466.12377714907507   2047.3253446771364  04      1       1    919.0              1.0010893246187365       3098.068613143988   3.3748024108322308         
PGC3102488               G        S2        2.7832611  -8.756539    392.860952972973     1391.5008753655425  04      1       1    925.0              1.001082251082251        2951.850796250555   3.194643718885882          
PGC3102958               G        S2        2.7696926  -8.3892077   -330.54589638554216  1266.0672312576091  04      1       1    913.0000000000001  1.0010964912280702       2368.7314543091907  2.5972932613039372         
PGC3103535               G        S2        2.8608579  -7.7978136   13.279478970427167   1376.522190604806   04      1       1    913.0              1.0010964912280702       2809.039990672545   3.080087709070773          
PGC3103624               G        S2        2.546782   -7.6934932   9644.585193796793    8786.079859390446   04      1       1    934.9999999999998  1.001070663811563        101154.65335792689  108.30262672154913         
PGC3103960               G        S2        2.8299617  -7.3677644   1943.1854241865508   2460.5754543865755  04      1       1    922.0000000000001  1.0010857763300762       15838.150424028816  17.19668884259372          
PGC3104106               G        S2        2.7407446  -7.2210189   -30.14670650759217   1349.0827275107265  04      1       1    922.0000000000002  1.0010857763300762       2416.4139341570167  2.623685053373525          
2MASXJ02312960-0751579   G        S2        2.5248998  -7.8662471   -819.6518129912663   2202.6362216129874  04      1       1    916.0              1.0010928961748633       3529.048315549892   3.8568834049725593         
SDSSJ023411.77-074538.4  G        S2        2.5699336  -7.7607103   -126.75738389553864  2047.8506279205612  04      1       1    919.0              1.0010893246187365       2768.5234222574563  3.015820721413351          
SDSSJ024655.62-071320.4  G        S2        2.7821183  -7.2223625   525.4809834594595    1609.3621791124408  04      1       1    925.0              1.001082251082251        3652.80229051277    3.9532492321566775         
SDSSJ024940.18-082804.6  G        S2        2.8278308  -8.4679521   145.5735645514223    1143.5146909636962  04      1       1    914.0000000000001  1.0010952902519168       2031.6962138743656  2.225297057912777          
SDSSJ021047.00-100152.9  G        S2        2.1797278  -10.0313541  -639.0257429501086   2176.401188438916   04      1       1    922.0              1.001085776330076        3647.0033617177533  3.9598299258607526         
3C062                    G        S2        2.2603861  -12.9916111  -1878.4689956149732  3014.2729607597335  04      1       1    934.9999999999999  1.001070663811563        8433.58640942342    9.02953577026062           
NGC1048A                 G        S2        2.6765848  -8.547273    771.2021201525055    2975.6485530479035  04      1       1    918.0              1.0010905125408942       4209.62668652624    4.590650694139847          
NGC1071                  G        S2        2.7188491  -8.77387     -770.5839680434783   1780.3485623458503  04      1       1    920.0              1.001088139281828        3371.5720471847     3.6687399860551686         
PGC010875                G        S2        2.8731625  -8.5104302   -1137.5146275268817  2901.105037096553   04      1       1    930.0              1.0010764262648009       12153.480580922529  13.082325706052238         
PGC011091                G        S2        2.9360722  -13.68775    -3297.795130652174   3643.74931961362    04      1       1    920.0000000000001  1.0010881392818283       12830.61154262461   13.96149242940654          
NGC0985                  G        S1.5      2.5771823  -8.7878045   -6374.2193257543095  9934.86908862289    04      1       1    927.9999999999999  1.001078748651564        57726.88548309331   62.27279987388707          
PGC176451                G        S2        3.6102741  -6.7582815   -7608.74199113248    13216.236513098502  04      1       2    935.9999999999998  1.0010695187165772       172940.84998404692  184.96347591876676         
PGC1013591               G        S2        3.3352314  -7.7519061   -558.1880409534128   2052.1171596687814  04      1       2    922.9999999999999  1.0010845986984815       3059.551514707169   3.3183855907886866         
PGC1023346               G        S2        3.4779828  -7.17394     -153.03797986942328  1975.857718949512   04      1       2    919.0              1.0010893246187365       2956.2459239644577  3.2203114640135704         
PGC3080455               G        S2        3.3915636  -6.495602    -2237.4036438177873  3825.1422644892236  04      1       2    922.0              1.001085776330076        12324.348990508464  13.381486417490189         
PGC3095634               G        S2        3.2915609  -1.1797119   -599.7795268898489   1841.5366766605332  04      1       2    926.0              1.001081081081081        2707.098566609602   2.9265930449833535         
PGC3104044               G        S2        3.2215521  -7.2938465   -276.81763539630833  2146.675798471182   04      1       2    921.0              1.001086956521739        2982.7028366224426  3.2420683006765683         
PGC3105438               G        S2        3.5179326  -5.5043096   -107.61529790979097  2100.373069453204   04      1       2    909.0000000000001  1.0011013215859033       3409.7066494357364  3.755183534620855          
PGC3107105               G        S2        3.5092972  -1.1692217   852.3981504875405    2034.3914288141182  04      1       2    922.9999999999999  1.0010845986984815       3301.9818340170586  3.5813251995846622         
PGC3108180               G        S2        3.2980316  -0.9048442   111.39788215053763   2085.5134240767225  04      1       2    930.0              1.0010764262648009       2831.4222230022287  3.04781724758044           
2MASXJ03300369-0048063   G        S2        3.5010302  -0.8018128   -224.01097258938245  2290.593550308892   04      1       2    923.0              1.0010845986984815       3307.540996897813   3.5873546604097752         
PGC013034                G        S2        3.51135    -3.1376667   1426.0056160694896   3106.8967862647105  04      1       2    921.0000000000001  1.0010869565217393       4961.152853334286   5.392557449276398          
NGC1241                  G        S2        3.1873962  -8.9220781   -3708.568936153846   6202.996239036101   04      1       2    910.0              1.001100110011001        11653.80185222701   12.820464083858097         
PGC1029077               G        S2        2.9833744  -6.7604823   -20174.979492057762  6651.2146588014475  04      1       2    830.9999999999998  1.0012048192771081       78405.90169767926   94.46494180443284          
PGC1002506               G        S2        3.0103333  -8.533989    402.01797413043477   2284.0053346625673  04      1       2    920.0              1.001088139281828        3801.758686960837   4.136842967313207          
PGC3104728               G        S2        3.0967437  -6.5302723   752.4573519565218    2380.405263279149   04      1       2    920.0              1.001088139281828        4503.403842037438   4.900330622456407          
PGC1001166               G        S2        3.1087941  -8.6352324   1261.3485957330415   2609.731575685324   04      1       2    914.0              1.0010952902519168       5896.469610807101   6.458345685440418          
PGC1003901               G        S2        3.1835503  -8.4245446   1159.7248571428572   3438.008325402663   04      1       2    924.0              1.0010834236186348       6958.564450807905   7.53907307779838           
PGC1004463               G        S2        3.2659325  -8.3801597   5820.794304709749    3757.4016339071877  04      1       2    913.0              1.0010964912280702       29980.74251303294   32.873621176571206         
PGC1140058               G        S2        3.3905152  -0.571961    -674.6870330043859   2238.7368697631014  04      1       2    912.0              1.0010976948408343       3928.0994737002134  4.311854526564449          
PGC3104632               G        S2        3.4243033  -6.6439369   -159.23164749455336  2013.1467004419487  04      1       2    917.9999999999999  1.0010905125408942       2897.694712250492   3.1599724233920305         
PGC1149695               G        S2        3.4282487  -0.1881097   660.9858150219299    2031.4044277427847  04      1       2    912.0              1.0010976948408343       3186.4429614298215  3.497741999374118          
PGC1149649               G        S2        3.4699112  -0.1894041   -719.0977085037675   2098.7359606880495  04      1       2    929.0000000000001  1.0010775862068966       3429.556153950266   3.6956424072739935         
PGC1161624               G        S2        3.5070275  0.273814     267.820172815534     2626.837959132025   04      1       2    927.0              1.0010799136069115       3758.906286684174   4.0592940460952205         
PGC1157370               G        S2        3.5480787  0.1115297    1025.075005353319    2012.7612714627892  04      1       2    934.0000000000002  1.0010718113612007       3874.88722947693    4.153148155923827          
PGC1168878               G        S2        3.5525221  0.5474706    692.6444975027146    2239.8869658514354  04      1       2    921.0              1.001086956521739        3519.778528155274   3.8258462262557327         
PGC1147868               G        S2        3.5655415  -0.2584069   1489.5688542918458   3537.061274850498   04      1       2    932.0              1.0010741138560688       8117.745780275229   8.719383222637195          
PGC1014039               G        S2        3.5766694  -7.7240541   -366.52868002148233  1957.6424009702318  04      1       2    930.9999999999999  1.0010752688172042       3189.6159037402217  3.4296945201507762         
PGC1015939               G        S2        3.5939359  -7.6164059   651.0917505920345    1940.2977943357853  04      1       2    929.0              1.0010775862068966       3581.4645767787542  3.8593368284253815         
PGC1029775               G        S2        3.620123   -6.7044216   -489.6132530678148   1907.0797566821993  04      1       2    929.0000000000001  1.0010775862068966       3417.2511517935927  3.68238270667413           
PGC089954                G        S2        3.6203646  -7.288325    -8.025348692810498   1993.7129758570568  04      1       2    918.0              1.0010905125408942       3227.281679781553   3.5193911447999486         
PGC1039745               G        S2        3.6317852  -5.8449705   -374.1985082073434   2147.2795769329105  04      1       2    926.0000000000002  1.0010810810810813       3652.7005993078433  3.948865512765236          
PGC3104716               G        S2        3.6655509  -6.5413497   541.0824755434783    1962.1138957281648  04      1       2    920.0000000000001  1.0010881392818283       3399.0412445518978  3.6986302987507047         
PGC3103725               G        S2        3.7250687  -7.5853788   -1138.619466190999   2191.515128466915   04      1       2    910.9999999999999  1.0010989010989009       3843.60526882611    4.223742053655066          
PGC999248                G        S2        3.0866381  -8.7832096   -94.71053093681915   2221.0935947123953  04      1       2    918.0              1.0010905125408942       3292.8603447813866  3.5909055013973683         
PGC1004754               G        S2        3.0225383  -8.355992    61.8629493989071     2282.221529847222   04      1       2    915.0              1.00109409190372         3558.9577647387214  3.8938268760817523         
PGC1007099               G        S2        3.1322983  -8.1822679   -640.029784262295    2347.533992758952   04      1       2    915.0000000000001  1.0010940919037201       4329.0844261950015  4.736416221219914          
PGC1008738               G        S2        3.1559856  -8.0731239   -1012.4989584415586  2116.6666834908883  04      1       2    924.0              1.0010834236186348       3667.7832673602325  3.9737630198919094         
PGC1016289               G        S2        3.1925463  -7.5960992   -963.1827567982456   2066.11688286067    04      1       2    912.0              1.0010976948408343       3610.574196519333   3.963308667968532          
PGC1017558               G        S2        3.6734223  -7.5238691   224.56485153172866   2109.47217171881    04      1       2    914.0              1.0010952902519168       3942.66695156911    4.318364678608007          
PGC1020891               G        S2        3.6930308  -7.323754    -771.213241118421    3308.144996086738   04      1       2    912.0              1.0010976948408343       7545.9042880199995  8.283100206388584          
PGC1020921               G        S2        3.0569799  -7.3219321   -7612.771863820703   26892.14765027413   04      1       2    936.9999999999999  1.0010683760683758       384484.6465732937   410.77419505693774         
PGC1021644               G        S2        2.9471213  -7.278919    2317.254041227126    2465.5615333960313  04      1       2    929.0              1.0010775862068966       8114.302978758191   8.74386096848943           
PGC1021728               G        S2        3.0974522  -7.2734754   110.02110054347828   2338.2409053435154  04      1       2    920.0000000000002  1.0010881392818283       3605.2680836377112  3.9230338233272155         
PGC1024043               G        S2        3.2023537  -7.1278503   493.015025161987     2001.1458793694915  04      1       2    926.0              1.001081081081081        2893.7803884255873  3.1284112307303644         
PGC1027155               G        S2        3.4075565  -6.9033472   -1443.0021698569856  2056.4066293494075  04      1       2    909.0              1.001101321585903        4232.443382264222   4.661281258000245          
PGC1029325               G        S2        3.5537333  -6.7420441   -238.32220840517246  1938.261305445477   04      1       2    928.0              1.0010787486515642       3131.457367510415   3.3780554126325946         
PGC1032962               G        S2        3.5205814  -6.4295181   -1924.24783318872    4013.0007371866577  04      1       2    922.0              1.001085776330076        9466.910732128836   10.278947591887986         
PGC1033809               G        S2        3.5613085  -6.3565101   -29.74684919268027   2294.7252704288494  04      1       2    929.0              1.0010775862068966       3686.963873363289   3.9730214152621652         
PGC1034524               G        S2        3.5447212  -6.2963525   379.5979544276458    1829.5824131014397  04      1       2    926.0              1.001081081081081        3047.377624656749   3.2944622969262154         
PGC1138991               G        S2        3.4781187  -0.6139536   301.98451083423623   2106.8718059949206  04      1       2    923.0000000000002  1.0010845986984818       3279.133803452859   3.5565442553718642         
PGC1143716               G        S2        3.410593   -0.4220142   1383.2620279697624   2471.033873892984   04      1       2    926.0000000000002  1.0010810810810813       4505.684754982127   4.871010545926624          
PGC3103691               G        S2        2.9980777  -7.6221133   77.19951870270265    2229.678948781187   04      1       2    925.0              1.001082251082251        3433.6970330526565  3.7161223301435675         
PGC3103748               G        S2        3.4350127  -7.562933    -393.2295653465347   1866.379762032922   04      1       2    909.0              1.001101321585903        2762.0561972413334  3.0419121114992658         
PGC3103915               G        S2        2.9868538  -7.4138928   -87.77827062023941   2264.2322465853863  04      1       2    919.0              1.0010893246187365       3382.7476723346163  3.684910318447294          
PGC3104250               G        S2        3.3922348  -7.0597692   -599.5902073626373   2088.102994356226   04      1       2    910.0              1.001100110011001        3033.470248347583   3.3371509882811696         
PGC3104347               G        S2        3.6274577  -6.9587308   694.4295045064378    6122.196837714737   04      1       2    932.0              1.0010741138560688       31740.604337575794  34.09302291898582          
PGC3104352               G        S2        3.5659356  -6.9498004   -755.0922248112189   2045.3647510257779  04      1       2    927.0000000000001  1.0010799136069115       3713.3794458416805  4.0101289911897195         
PGC3104447               G        S2        3.1943536  -6.8437929   5148.41619423913     4934.787486140894   04      1       2    920.0              1.001088139281828        36277.46891946296   39.4749389765647           
PGC3104580               G        S2        3.4409843  -6.7009391   -2431.5867676025923  20996.598320795514  04      1       2    926.0000000000001  1.0010810810810813       245976.01633106513  265.9200176552055          
PGC3104919               G        S2        3.1508842  -6.2952275   -286.4906682062299   2320.64216826525    04      1       2    930.9999999999999  1.0010752688172042       3070.831320771154   3.30196916211952           
PGC3105140               G        S2        3.2631088  -5.9793421   1479.3942683870969   4956.785960522772   04      1       2    930.0              1.0010764262648009       14442.634170120622  15.546430753628226         
PGC3105257               G        S2        3.5619817  -5.8087552   -335.0231003222341   1971.8274806075706  04      1       2    931.0              1.0010752688172042       3214.0433746025956  3.4559606178522535         
PGC3105256               G        S2        3.656428   -5.8115527   291.1300250272035    1929.8253967607823  04      1       2    919.0              1.0010893246187365       3319.1995833121564  3.6156858206014775         
PGC3105277               G        S2        3.5178153  -5.7757302   49.7790630785791     2069.774874672348   04      1       2    929.0              1.0010775862068966       3477.5505148318834  3.7473604685688398         
PGC3105328               G        S2        3.5652356  -5.6850961   708.8050274106175    1870.0405078549757  04      1       2    923.0000000000001  1.0010845986984818       3652.021289917705   3.960977537871697          
PGC3106944               G        S2        3.4421572  -1.2179658   -1269.1952908992414  2441.248955969253   04      1       2    923.0000000000001  1.0010845986984818       5141.874358773343   5.576870237281283          
PGC3112087               G        S2        3.424562   -0.1627897   950.4378310010763    2222.1016882874637  04      1       2    929.0              1.0010775862068966       3736.0289460863833  4.025893260868948          
PGC3113266               G        S2        3.5448463  0.082031     -209.01223662728248  2067.0930216439992  04      1       2    931.0              1.0010752688172042       3128.6575331327344  3.3641478850889617         
SDSSJ032834.22-011257.5  G        S2        3.4761746  -1.2159781   -351.7080221739131   2110.6786554676914  04      1       2    919.9999999999998  1.0010881392818278       3170.0603721111743  3.44946721666069           
SDSSJ033139.65-011135.4  G        S2        3.5276825  -1.1931678   -595.1229676180022   2063.0222568915656  04      1       2    911.0              1.001098901098901        3350.2160285970194  3.68155607538134           
SDSSJ032952.39-005407.9  G        S2        3.4978839  -0.902204    -1452.6167614549402  3119.432403376637   04      1       2    920.9999999999999  1.001086956521739        5245.841793635777   5.702001949604106          
2MASXJ03161903-0747016   G        S2        3.2719491  -7.7837892   766.9937405639912    2211.433026798527   04      1       2    922.0000000000001  1.0010857763300762       3847.1544646443135  4.177149255857018          
2MASXJ03134812-0653323   G        S2        3.2300399  -6.8923623   -6178.414438633939   10688.34211187134   04      1       2    936.9999999999999  1.0010683760683758       40064.313350982215  42.8037535801092           
SDSSJ031428.26-072517.8  G        S2        3.2411861  -7.4215669   709.1058497285559    2053.7091876439604  04      1       2    921.0              1.001086956521739        2952.1555381764983  3.2088647154092373         
SDSSJ032021.94-075020.0  G        S2        3.3394298  -7.8388911   929.9410308452251    1958.96475999911    04      1       2    910.9999999999999  1.0010989010989009       3422.2862622431157  3.7607541343330944         
2MASXJ03225887-0639032   G        S2        3.3830249  -6.6509592   -310.99496480263156  2478.699647025794   04      1       2    912.0              1.0010976948408343       4186.977156523143   4.596023223406304          
SDSSJ032435.70-065522.6  G        S2        3.4099162  -6.9229132   1850.0030848418758   2268.6757982764234  04      1       2    917.0              1.0010917030567685       5944.654381678951   6.489797359911519          
