Name                     Objtype  Agnclass  RA          DEC         Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized     Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC3138388               G        S2        11.4212084  63.3438523  1289.4350427631578   2413.2448577680825  21      2       1    1216.0              1.0008230452674898       6821.359461604157   5.614287622719471          
PGC3138556               G        S2        11.5945074  63.6067952  -595.7545194262295   1892.7547802014099  21      2       1    1220.0000000000002  1.000820344544709        5505.832119123961   4.516679343005711          
PGC3138515               G        S2        11.6828697  63.5359994  127.2779368597817    2195.6642825087474  21      2       1    1191.0              1.0008403361344538       5916.24005231546    4.971630296063412          
PGC036772                G        S2        11.7893341  52.4495947  931.588886977887     2307.143822215194   21      2       1    1221.0000000000005  1.000819672131148        6744.440879518865   5.528230229113824          
PGC2500941               G        S2        12.1346285  55.407674   665.3170124690338    2424.4717297086736  21      2       1    1211.0              1.0008264462809917       8679.363992677321   7.173028093121753          
PGC2616039               G        S2        11.6225948  61.3336129  -733.1606447674418   2097.5261863639626  21      2       1    1204.0              1.0008312551953449       4897.320231737927   4.070922885900189          
PGC2815973               G        S2        11.8906778  58.1123834  -447.77028171521044  6895.0003442270845  21      2       1    1236.0              1.0008097165991903       19352.23537748003   15.669826216583019         
PGC2816009               G        S2        12.3318122  55.750998   -467.79367081615834  2083.0140908941266  21      2       1    1212.9999999999998  1.0008250825082505       5063.280806089524   4.177624427466604          
PGC3095994               G        S2        10.8782152  57.6139173  144.53900268074736   2055.9278407697752  21      2       1    1231.0              1.0008130081300812       5100.995330035529   4.1471506748256335         
PGC3138266               G        S2        11.4539183  63.1605699  -228.91477317473337  2264.0019963442764  21      2       1    1219.0              1.0008210180623973       6241.6437610775265  5.124502266894521          
PGC3138703               G        S2        11.4243599  63.7934194  1070.8524496196112   2291.0575055532454  21      2       1    1183.0              1.0008460236886634       6542.531126089936   5.5351363164889475         
PGC3138880               G        S2        11.5557517  63.9973594  378.19876443172524   2014.2869799470127  21      2       1    1222.9999999999995  1.0008183306055642       5245.502492103475   4.292555230853908          
SDSSJ104505.39+561118.3  G        S2        10.7514956  56.188438   609.5776984502447    1994.9994455504193  21      2       1    1226.0              1.0008163265306123       5552.8152750962545  4.532910428650004          
PGC035432                G        S2        11.5009919  57.30819    401.6053804578904    2218.4786405566338  21      2       1    1223.0              1.0008183306055647       5283.9995296605985  4.324058534910473          
SDSSJ115323.95+583138.4  G        S1.5      11.8899867  58.5274049  -0.0198552739165951  1781.9511385839864  21      2       1    1223.0              1.0008183306055647       4512.192787206037   3.6924654559787538         
PGC035468                G        S1.5      11.5080947  49.582723   455.97213767403764   2580.0872838412215  21      2       1    1221.0000000000002  1.0008196721311478       7103.848360041528   5.822826524624204          
PGC036114                Q        S1.5      11.652491   59.1986384  -506.767773679935    5361.2540782529695  21      2       1    1231.0              1.0008130081300812       33742.23721053701   27.432713179298382         
NGC3982                  G        S1.9      11.9411459  55.1252607  -1371.9790479318735  4330.909610678361   21      2       1    1233.0000000000005  1.0008116883116887       6559.056218289108   5.323909268091809          
PGC097527                G        S2        9.5798484   68.0092288  -36.64997976088811   2650.3136216993366  21      2       2    1171.0              1.0008547008547009       5779.340063438662   4.939606891827916          
PGC3137984               G        S2        9.7143401   62.5619226  307.16907662771285   2197.632464897739   21      2       2    1198.0000000000002  1.0008354218880537       4407.275792800543   3.6819346639937702         
2MASXJ10041548+6452471   G        S2        10.0709874  64.8797137  -646.8237412593205   2143.509176892928   21      2       2    1207.0              1.0008291873963515       4880.481717601507   4.046833928359458          
PGC031257                G        S2        10.5690563  60.0311769  1179.7623554822753   2660.029244235322   21      2       2    1213.0              1.0008250825082508       6308.548908393819   5.205073356760577          
UGC05904                 G        S2        10.8105233  66.3620132  1002.1340526229508   2921.006718661888   21      2       2    1220.0              1.0008203445447088       5626.164058842145   4.615392993307748          
PGC2615419               G        S2        9.3624763   61.2981927  27.289429187396284   3006.335671671516   21      2       2    1206.0              1.0008298755186722       6056.327019081538   5.025997526208745          
UGC05153                 G        S2        9.6869265   61.0613394  59.32142961373396    2414.8698794328284  21      2       2    1165.0              1.0008591065292096       4336.502808535798   3.7255178767489676         
PGC3137466               G        S2        9.6996585   60.8050115  -20.783516708023193  2248.1596158121397  21      2       2    1209.0000000000002  1.0008278145695366       4660.8470342682085  3.8583170813478547         
PGC2606281               G        S2        9.7164713   60.7458353  448.078018436214     2064.912721415349   21      2       2    1215.0000000000002  1.0008237232289952       4198.537417900717   3.45843279892975           
PGC2605702               G        S2        9.716658    60.7033357  -16.191579392446627  2027.893210878635   21      2       2    1218.0000000000002  1.0008216926869353       3887.874673994774   3.1946381873416385         
PGC2634935               G        S2        9.7836006   62.3394561  241.41456689655175   2139.257569318995   21      2       2    1160.0              1.000862812769629        3903.9994811271263  3.368420604941438          
PGC3086581               G        S2        9.9232995   63.1782894  108.46375950617285   2219.8886025130114  21      2       2    1215.0              1.0008237232289952       4230.22581581709    3.4845352683831052         
PGC3137876               G        S2        9.9630716   62.3521456  209.00271521008406   2205.1915133242173  21      2       2    1190.0000000000002  1.0008410428931878       4505.133938442164   3.789010881784831          
PGC2625582               G        S2        10.0076853  61.8384913  275.7455797373358    2329.7757549864878  21      2       2    1066.0000000000002  1.0009389671361504       5175.502854888977   4.859627093792467          
PGC3086540               G        S2        10.2579558  64.3565799  -358.2676402164862   2377.6303306092354  21      2       2    1201.0000000000002  1.0008333333333335       5022.639514511524   4.185532928759603          
PGC2815913               G        S2        10.3254784  58.9550602  -141.62148579545456  2113.186354822938   21      2       2    1232.0              1.0008123476848092       4815.219544107852   3.911632448503535          
PGC2662315               G        S2        10.3397003  63.9031436  238.35921377049178   2022.027143647046   21      2       2    1220.0              1.0008203445447088       3945.928662857512   3.2370210523851615         
PGC2672470               G        S2        10.3922249  64.8777907  585.9789615258409    2079.383820646291   21      2       2    1219.0              1.0008210180623973       4544.34791432693    3.730991719480238          
PGC3086587               G        S2        10.4390393  63.4262293  363.31899368770763   2125.4467309469     21      2       2    1203.9999999999995  1.0008312551953447       4511.1652165303685  3.7499295233003895         
PGC3140134               G        S2        10.4409391  65.9440684  -20.546035743973395  1933.367641910645   21      2       2    1203.0000000000002  1.0008319467554079       4264.894899649562   3.5481654739181048         
PGC2685386               G        S2        10.7744385  66.2723658  -326.1359121831561   2274.990772201063   21      2       2    1223.0000000000002  1.000818330605565        5314.4686350675875  4.348992336389188          
PGC2681948               G        S2        10.8135711  65.9233668  -46.9733733005733    2147.0697300611814  21      2       2    1221.0000000000002  1.0008196721311478       4712.281282871262   3.862525641697756          
PGC2680912               G        S2        10.9326981  65.8149395  320.7654445714286    2613.540467991959   21      2       2    1225.0              1.0008169934640523       5034.573862487508   4.113213939940775          
PGC2692807               G        S2        11.0322231  66.9292803  1506.6317148056244   2379.3215307188675  21      2       2    1209.0              1.0008278145695364       8739.237919602358   7.234468476492018          
PGC3086444               G        S2        11.0369613  66.1673834  384.4606927452597    2621.721151874535   21      2       2    1213.0              1.0008250825082508       5629.887306368291   4.645121539907831          
PGC2582737               G        S2        9.8364575   58.7827074  745.2988764436296    2960.0298560222527  21      2       2    1091.0000000000002  1.0009174311926607       7936.668394372125   7.281347150800114          
PGC2603859               G        S2        9.3132322   60.5637434  353.5975390383048    2277.3638374729585  21      2       2    1227.0000000000002  1.0008156606851553       5232.86528849153    4.26824248653469           
PGC2606089               G        S2        9.7503944   60.7329193  379.9991080924856    2258.444815052455   21      2       2    1211.0              1.0008264462809917       4677.880170910169   3.8660166701736935         
PGC2610697               G        S2        9.471997    61.0231927  432.05175477551023   2338.687781862921   21      2       2    1225.0              1.0008169934640523       5104.399976316315   4.170261418559081          
PGC2611157               G        S2        9.8078154   61.049247   184.93309391947417   2162.4959650877586  21      2       2    1217.0              1.0008223684210527       4739.339513114544   3.8974831522323554         
PGC2620465               G        S2        9.6858031   61.5723117  -690.4480031223629   2289.950859884291   21      2       2    1185.0000000000002  1.0008445945945947       5194.566230583609   4.387302559614534          
PGC2626392               G        S2        9.9678112   61.8806027  154.114810851419     2211.7437175910495  21      2       2    1198.0000000000005  1.0008354218880537       4492.539782242029   3.7531660670359472         
PGC2626480               G        S2        9.5212132   61.8847031  -344.71688667763163  2894.2091641262277  21      2       2    1216.0              1.0008230452674898       6610.552223377716   5.440783722944622          
PGC2627089               G        S2        9.9768335   61.9176335  -1055.2200242070119  2801.3132800719864  21      2       2    1198.0              1.0008354218880535       6749.053602259166   5.638307102973405          
PGC2629320               G        S2        9.6346106   62.0380219  565.8243554357591    1996.403029226043   21      2       2    1113.0              1.0008992805755397       4208.149614115167   3.7843072069381            
PGC2630782               G        S2        9.6606682   62.112558   -1687.2310302949063  7298.172262786894   21      2       2    1118.9999999999998  1.0008944543828262       39586.988899555465  35.408755724110435         
PGC2633575               G        S2        10.0856481  62.2635394  80.77210868838765    2248.3263723500827  21      2       2    1197.0              1.0008361204013378       5086.046730450461   4.252547433487007          
PGC2644452               G        S2        10.227891   62.8395851  -168.08923096614365  1934.6288206623728  21      2       2    1211.0              1.0008264462809917       3914.2011085333397  3.2348769492011074         
PGC2644989               G        S2        10.1863792  62.8671269  542.0622310090238    2183.6820001262568  21      2       2    1219.0              1.0008210180623973       5277.737166737428   4.333117542477363          
PGC2645885               G        S2        10.2458245  62.9098069  -2355.737213018242   4264.20776122836    21      2       2    1206.0              1.0008298755186722       22309.9598894639    18.51448953482481          
PGC2647814               G        S2        10.2695169  63.0083022  -381.82066217573225  2017.0236180077477  21      2       2    1195.0              1.0008375209380234       4479.001275022929   3.7512573492654346         
PGC2650781               G        S2        10.2257204  63.1638624  594.809947923588     2099.233859265323   21      2       2    1204.0              1.0008312551953449       5009.511833853932   4.164182738033194          
PGC2650924               G        S2        10.1071141  63.1726269  254.6071738646101    1902.470594296574   21      2       2    1167.0000000000002  1.000857632933105        4218.112471572023   3.61759217115954           
PGC2655256               G        S2        10.3560163  63.4148577  278.3633509046053    2236.9042384588647  21      2       2    1216.0              1.0008230452674898       4727.491158336915   3.8909392249686543         
PGC2659277               G        S2        10.0386047  63.6635522  311.7168748166257    3354.595693122741   21      2       2    1227.0              1.000815660685155        8664.03703966596    7.066914387982023          
PGC2660851               G        S2        10.1939598  63.7736373  -56.42959866429209   2489.198943630655   21      2       2    1123.0000000000002  1.0008912655971482       5811.538016454384   5.17962390058323           
PGC2664816               G        S2        10.2910761  64.1342671  -413.1465751861042   1969.5502505387228  21      2       2    1209.0000000000002  1.0008278145695366       4347.831487278208   3.5991982510581195         
PGC2667324               G        S2        10.1575271  64.3628708  -314.7232580065359   2354.5652248232045  21      2       2    1224.0              1.0008176614881439       4652.934833059127   3.804525619835754          
PGC2667780               G        S2        10.3443955  64.4099914  -31.743618693134813  2078.275834409658   21      2       2    1209.0              1.0008278145695364       4294.824086230676   3.555317952177712          
PGC2669771               G        S2        10.3447091  64.6017071  -324.9674390405294   1856.5590907739063  21      2       2    1209.0              1.0008278145695364       4094.389018212032   3.3893948826258544         
PGC2674265               G        S2        10.9954396  65.0684408  731.355374034511     2956.0687133116703  21      2       2    1217.0              1.0008223684210527       4993.596978376814   4.106576462480933          
PGC2674540               G        S2        10.7026359  65.1015649  840.8728985243057    2227.1426418594524  21      2       2    1152.0000000000002  1.0008688097306693       5841.69666982179    5.075322910357768          
PGC2677210               G        S2        10.4808917  65.4054533  -368.8081403624383   2195.8534917909096  21      2       2    1214.0              1.0008244023083264       4423.511149515498   3.6467528025684235         
PGC2677315               G        S2        10.682842   65.4160644  -266.13372421487605  2040.9948409435212  21      2       2    1210.0              1.0008271298593878       3805.4430452835286  3.147595570954118          
PGC2678303               G        S2        10.3603966  65.5275637  -109.54658716049381  2001.6403506838822  21      2       2    1215.0              1.0008237232289952       4250.291267644835   3.5010636471539005         
PGC2678610               G        S2        10.9857216  65.5650927  -602.2836905193735   2461.5551591605094  21      2       2    1212.9999999999995  1.0008250825082505       6430.5673977153765  5.305748677982984          
PGC3136827               G        S2        9.7710668   59.3371662  994.8196836257308    2713.554234817683   21      2       2    1197.0              1.0008361204013378       8237.763814582557   6.887762386774713          
PGC3136887               G        S2        9.6811834   59.4609377  281.6243046836483    2080.6532953912933  21      2       2    1217.0              1.0008223684210527       3948.4878315775195  3.2471117035999337         
PGC3136925               G        S2        9.9188701   59.538113   234.90106235772353   2150.1444129631022  21      2       2    1230.0              1.000813669650122        4609.81279029048    3.750864760203808          
PGC3136929               G        S2        9.4291436   59.5534908  533.3001801313629    3029.6819398685075  21      2       2    1218.0              1.000821692686935        7657.003357792748   6.291703662935701          
PGC3136938               G        S2        9.4522173   59.5641715  642.5406530679934    2853.6808069637977  21      2       2    1206.0              1.0008298755186722       6471.901255012631   5.370872410798864          
PGC3137073               G        S2        9.6213115   59.8855859  205.12923056027162   2031.7056747452543  21      2       2    1177.9999999999995  1.0008496176720472       4214.3314189571665  3.5805704494113564         
PGC3137272               G        S2        9.5939934   60.3623375  585.2514819491527    2128.676640692518   21      2       2    1180.0              1.0008481764206956       4451.639208904417   3.775775410436316          
PGC3137479               G        S2        9.5817069   60.8352793  910.5099961412151    2314.409151740527   21      2       2    1218.0000000000002  1.0008216926869353       5172.180169676404   4.249942620933775          
PGC3137480               G        S2        9.636063    60.8382843  597.3341390183028    2045.7862723887304  21      2       2    1202.0              1.0008326394671108       4239.470019900554   3.52995005820196           
PGC3137610               G        S2        9.3719923   61.2404007  -469.4384048281505   2391.634969095573   21      2       2    1221.9999999999998  1.0008190008190005       5913.858662670429   4.84345508818217           
PGC3137667               G        S2        9.8285223   61.5057668  -348.73641113074206  2103.688290310526   21      2       2    1132.0              1.0008841732979663       4101.784163878856   3.6266880317231265         
PGC3137936               G        S2        9.7454189   62.4741438  261.37710640569395   2062.1575088943428  21      2       2    1124.0              1.0008904719501335       3812.8825976036806  3.3952650023185047         
PGC3137956               G        S2        9.8043855   62.4985714  981.9607007413509    2230.073773856623   21      2       2    1214.0              1.0008244023083264       5466.874824763912   4.506904224867199          
PGC3138063               G        S2        10.0038428  62.7842532  160.08542666119772   2108.736799543832   21      2       2    1218.9999999999998  1.000821018062397        4366.72312103474    3.5851585558577503         
PGC3138125               G        S2        9.8242034   62.90841    131.35943251689187   2229.391283278678   21      2       2    1184.0              1.0008453085376163       4509.852698683692   3.81221698958892           
PGC3138173               G        S2        10.0023886  62.9852603  58.50208488085453    2241.3910855347835  21      2       2    1217.0              1.0008223684210527       4661.891748835915   3.8337925566084827         
PGC3138301               G        S2        10.088207   63.2086686  -65.68235472636816   2129.997680225168   21      2       2    1205.9999999999998  1.000829875518672        4356.0692056541975  3.614995191414272          
PGC3138800               G        S2        10.0933145  63.9110002  405.0402960980036    2292.1227302529487  21      2       2    1102.0              1.0009082652134422       4759.324746576485   4.322729106790631          
PGC3139023               G        S2        10.0091977  64.1377663  71.7619640499554     2308.4526282062266  21      2       2    1121.0              1.0008928571428573       5020.553757521593   4.482637283501423          
PGC3139043               G        S2        10.0163559  64.1495505  -747.5357828382839   3053.0014919026676  21      2       2    1212.0              1.000825763831544        5254.224443117917   4.338748507942128          
PGC3139110               G        S2        10.5222316  64.2333417  -132.19562112321879  2629.9633644175633  21      2       2    1193.0              1.0008389261744965       6290.018926971726   5.276861515915877          
PGC3139123               G        S2        9.9143593   64.2447735  -832.1834955186722   2097.1700035467143  21      2       2    1205.0              1.0008305647840532       4922.520504459375   4.088472179783534          
PGC3140095               G        S2        10.7006875  65.8658503  -493.89709653179193  2167.1319526646844  21      2       2    1211.0              1.0008264462809917       4733.417347217582   3.911915162989737          
PGC3140129               G        S2        10.8701711  65.9357371  1392.018847403133    2226.407467348877   21      2       2    1213.0              1.0008250825082508       7567.583276276831   6.243880590987485          
PGC3140181               G        S2        11.0759334  66.1080133  -632.87197700491     2242.7947953497073  21      2       2    1222.0              1.0008190008190008       5959.099843556671   4.880507652380566          
PGC3140445               G        S2        11.1369207  66.5491475  243.34391907563025   2360.4624264476743  21      2       2    1190.0000000000002  1.0008410428931878       5872.846130651619   4.939315500968561          
PGC3140449               G        S2        11.137648   66.5538605  339.25861266778526   2289.0254355918714  21      2       2    1192.0              1.0008396305625524       5696.104746125846   4.782623632347478          
SDSSJ093846.43+605722.8  G        S2        9.646227    60.9563758  -10.941569382716052  2184.3586283163013  21      2       2    1215.0              1.0008237232289952       4567.840120029382   3.762636013203774          
SDSSJ095325.76+640408.3  G        S2        9.8904889   64.0689983  -726.1617079573421   2084.1220863624267  21      2       2    1219.0              1.0008210180623973       4308.433462776159   3.5373016935764854         
2MASXJ10100970+6350225   G        S2        10.1693785  63.8396628  -358.0147542456719   2169.912826756975   21      2       2    1213.0              1.0008250825082508       4930.045969239076   4.067694694091647          
SDSSJ100449.29+642928.5  G        S2        10.080364   64.4911965  103.31060501232542   2166.448624388459   21      2       2    1217.0              1.0008223684210527       4342.956105357923   3.5715099550640814         
2MASXJ10095472+6444122   G        S2        10.1651783  64.7365325  -84.86888157248157   2531.9987513581254  21      2       2    1221.0              1.0008196721311475       5280.086979087091   4.327940146792698          
SDSSJ103639.38+640924.7  G        S2        10.6109365  64.156838   609.2860360493828    2463.407102404321   21      2       2    1215.0              1.0008237232289952       6584.660108272645   5.423937486221289          
SDSSJ110739.89+652851.0  G        S2        11.127748   65.4808282  -2166.6419398698126  5915.5364514915545  21      2       2    1229.0              1.000814332247557        12200.984209001872  9.935654893324             
SDSSJ095224.42+613615.3  G        S2        9.8734471   61.6043236  -860.0423628737542   2187.1280702702     21      2       2    1204.0              1.0008312551953449       5058.562317430113   4.204956207340077          
SDSSJ095941.73+580545.8  G        S2        9.994931    58.0960715  -574.3710301136364   2056.6712496358837  21      2       2    1232.0              1.0008123476848092       4629.48093980122    3.76074812331537           
SDSSJ102855.99+571223.7  G        S2        10.4822129  57.2066431  218.49365653939887   2030.9541795057073  21      2       2    1231.0              1.0008130081300812       5086.905118335397   4.135695218158859          
SDSSJ103622.19+635553.0  G        S2        10.6061602  63.9313941  200.4505102057613    1943.9582585716325  21      2       2    1214.9999999999998  1.000823723228995        4065.4596116572748  3.3488135186633237         
SDSSJ095432.38+634657.2  G        S2        9.9089916   63.78251    1541.1932566611843   2789.957398452524   21      2       2    1216.0              1.0008230452674898       5825.613981208795   4.794744017455798          
SDSSJ094350.92+610255.9  Q        S2        9.7308222   61.0490059  -196.9352149906891   2924.4493854498924  21      2       2    1074.0              1.0009319664492078       6852.129749980165   6.38595503260034           
PGC033338                G        S2        11.0451165  65.4599965  -224.8552705202311   2915.526329168346   21      2       2    1211.0              1.0008264462809917       5985.711216388338   4.946868773874659          
PGC2669765               G        S1.5      10.3502106  64.6012479  -132.8362933223413   2174.787698733303   21      2       2    1212.9999999999998  1.0008250825082505       3950.417918560515   3.2594207248849134         
PGC3136761               G        S1.8      9.5830858   59.1816223  312.1047442669173    2205.6595110717726  21      2       2    1064.0              1.0009407337723424       4336.125238143783   4.079139452628206          
PGC3132510               G        S2        9.1013916   51.0822498  672.1872468292682    2395.1332333126247  21      2       3    1230.0000000000002  1.0008136696501222       5379.735854804938   4.377327790728184          
NGC3079                  G        S2        10.0327832  55.6799633  4011.3064508543534   7322.812013787057   21      2       3    1228.9999999999998  1.000814332247557        11567.884698147793  9.420101545722959          
PGC2388634               G        S2        8.9420323   51.1164175  -74.90116764452118   2649.1676063698924  21      2       3    1159.0              1.0008635578583764       4948.238180820109   4.273089966165897          
PGC3133303               G        S2        8.9557307   52.3911684  646.8921306623058    2553.310226714915   21      2       3    1223.0              1.0008183306055647       6407.715528977313   5.243629729114004          
PGC2334487               G        S2        8.9558944   49.1373176  -590.4509943839062   3004.45204760765    21      2       3    1192.9999999999998  1.0008389261744965       6543.4106077506885  5.489438429321048          
PGC3132167               G        S2        8.9610906   50.3951105  -198.46775529608007  2248.0939671568426  21      2       3    1199.0              1.0008347245409015       4189.182628875641   3.496813546640769          
SDSSJ085820.36+523553.6  G        S2        8.972324    52.5982304  -1005.2710047039741  2414.2091552372162  21      2       3    1233.0              1.0008116883116882       5906.466456104394   4.794209785799021          
PGC3087315               G        S2        8.9742875   50.5452971  286.6467438943895    2572.311637301154   21      2       3    1212.0              1.000825763831544        5581.610926221751   4.609092424625723          
PGC2390368               G        S2        8.9755811   51.2143002  231.55681045751632   2484.9649627453     21      2       3    1224.0              1.0008176614881439       5281.655669785624   4.318606434820625          
PGC3133873               G        S2        8.9923552   53.1795546  403.97328241042345   2372.9276255002474  21      2       3    1228.0              1.0008149959250203       5316.1919158514065  4.332674748045156          
PGC2444571               G        S2        8.9938034   53.5639352  -84.18964939073922   2377.5390982330396  21      2       3    1231.0              1.0008130081300812       5183.530531363599   4.214252464523251          
PGC3133868               G        S2        8.9970064   53.1740963  1004.8971201468188   2625.4520010679944  21      2       3    1226.0              1.0008163265306123       7478.197070971506   6.104650670180821          
PGC3133931               G        S2        8.9979401   53.2632884  1092.87383203252     2396.8359947672475  21      2       3    1230.0              1.000813669650122        6576.8802423197685  5.351407845662952          
PGC3133598               G        S2        9.0058673   52.7723166  492.28007699836877   2363.3550982800593  21      2       3    1226.0              1.0008163265306123       5310.380176699575   4.335004225877204          
PGC2428097               G        S2        9.0066443   52.9571475  142.0305743089431    2195.3959341713216  21      2       3    1230.0              1.000813669650122        5022.824035017303   4.0869194751971545         
PGC3132992               G        S2        9.0079914   51.9049157  168.91265325203253   2326.673145428489   21      2       3    1229.9999999999998  1.000813669650122        5145.148431118214   4.186451123773974          
PGC3132124               G        S2        9.0128802   50.2346309  424.07198959044365   2881.4200288694406  21      2       3    1172.0              1.0008539709649873       6281.306561134712   5.364053425392581          
PGC2401118               G        S2        9.048155    51.8404352  -43.41856984515078   2925.3250825912496  21      2       3    1227.0              1.000815660685155        7280.998321986859   5.938824079924029          
PGC3132757               G        S2        9.0499162   51.4801574  453.8391384927067    2354.9324845609094  21      2       3    1234.0              1.0008110300081103       5384.407886736952   4.366916372049434          
PGC3132430               G        S2        9.0502555   50.9098889  329.5901641171684    2332.877717950443   21      2       3    1229.0              1.000814332247557        5150.42670267128    4.194158552663908          
PGC2506315               G        S2        9.0601129   55.5563955  594.9873526487366    2305.4699201853846  21      2       3    1227.0              1.000815660685155        5246.614622728428   4.279457277918783          
PGC3133042               G        S2        9.0608445   51.977425   221.22721023558083   2342.5611800767756  21      2       3    1230.9999999999998  1.000813008130081        5290.041237797195   4.300846534794467          
PGC3133062               G        S2        9.0777782   52.0034794  502.9584946078431    2521.3322806126025  21      2       3    1224.0              1.0008176614881439       5708.681004479167   4.667768605461298          
PGC3132654               G        S2        9.0834215   51.3312029  776.9099903119869    2525.716350567415   21      2       3    1218.0              1.000821692686935        5966.233490693395   4.902410427849954          
PGC2457633               G        S2        9.0911923   54.0264447  -240.166895140033    2792.8530521213593  21      2       3    1214.0000000000002  1.0008244023083266       6940.558355125468   5.721812329039957          
PGC3133289               G        S2        9.0921162   52.3733049  128.65411879576888   2432.3813884708193  21      2       3    1229.0              1.000814332247557        5201.409158668329   4.235675210641961          
PGC2393686               G        S2        9.1004529   51.4136793  301.0119722267207    2421.744297266511   21      2       3    1234.9999999999998  1.0008103727714748       5120.540399096608   4.149546514664999          
PGC3095851               G        S2        9.1038182   56.1708988  115.37044261363638   2360.8739423628626  21      2       3    1232.0              1.0008123476848092       5332.877458992269   4.332150657182996          
PGC3133009               G        S2        9.1232389   51.9281292  668.6633154095701    2391.887073881775   21      2       3    1233.0              1.0008116883116882       5594.790501890744   4.5412260567295            
